bag_id, instance_label
106,-1
106,-1
106,-1
106,-1
106,-1
106,-1
106,-1
106,1
106,-1
106,-1
106,-1
106,1
106,-1
106,1
107,-1
107,-1
107,-1
107,-1
107,2
107,2
107,-1
107,2
107,-1
107,2
107,-1
107,2
107,-1
107,-1
107,-1
107,-1
107,-1
107,2
107,-1
107,-1
107,2
107,-1
107,2
107,1
107,-1
107,-1
107,2
107,1
108,6
108,6
108,-1
108,-1
108,-1
108,-1
108,6
108,-1
108,-1
108,-1
108,-1
108,-1
108,-1
108,1
108,-1
108,-1
108,-1
108,-1
108,1
108,8
108,8
108,1
109,6
109,6
109,6
109,6
109,-1
109,6
109,-1
109,6
109,-1
109,1
109,-1
109,-1
109,1
109,8
109,-1
109,-1
109,1
110,6
110,6
110,6
110,7
110,7
110,-1
110,-1
110,6
110,7
110,7
110,7
110,-1
110,-1
110,-1
110,-1
110,-1
110,-1
110,1
110,-1
110,1
110,1
111,6
111,-1
111,-1
111,-1
111,-1
111,-1
111,-1
111,-1
111,-1
111,-1
111,-1
111,-1
111,-1
111,-1
111,-1
111,-1
111,-1
111,1
111,-1
111,-1
111,1
111,1
111,1
111,1
111,1
112,-1
112,-1
112,-1
112,-1
112,-1
112,-1
112,-1
112,6
112,-1
112,-1
112,7
112,-1
112,7
112,-1
112,-1
112,-1
112,1
112,-1
112,-1
112,-1
112,-1
112,-1
113,-1
113,-1
113,-1
113,-1
113,-1
113,-1
113,-1
113,-1
113,7
113,-1
113,-1
113,-1
113,-1
113,1
113,-1
113,-1
113,3
113,1
113,1
113,1
114,-1
114,-1
114,-1
114,-1
114,-1
114,-1
114,-1
114,7
114,-1
114,-1
114,-1
114,-1
114,-1
114,-1
114,-1
114,-1
114,-1
114,1
114,-1
114,-1
114,-1
114,-1
114,1
115,-1
115,6
115,-1
115,-1
115,-1
115,-1
115,-1
115,6
115,-1
115,6
115,1
115,-1
115,1
115,1
115,-1
115,-1
115,1
115,-1
115,1
116,6
116,6
116,-1
116,6
116,6
116,-1
116,-1
116,-1
116,-1
116,6
116,-1
116,1
116,1
116,1
116,-1
116,1
116,1
116,1
116,1
116,1
116,1
117,-1
117,6
117,6
117,6
117,6
117,6
117,6
117,6
117,-1
117,-1
117,1
117,1
117,1
117,1
117,1
117,1
117,1
117,-1
117,1
117,1
118,-1
118,-1
118,-1
118,-1
118,2
118,-1
118,2
118,-1
118,-1
118,2
118,2
118,2
118,2
118,-1
118,3
118,-1
118,2
118,-1
118,-1
118,2
118,-1
118,2
118,3
118,1
118,1
118,2
119,6
119,-1
119,-1
119,-1
119,-1
119,-1
119,-1
119,-1
119,-1
119,-1
119,-1
119,-1
119,1
119,-1
119,-1
119,-1
119,1
119,-1
120,6
120,6
120,6
120,6
120,-1
120,-1
120,-1
120,-1
120,-1
120,-1
120,8
120,-1
120,8
120,8
120,-1
120,-1
120,8
120,8
121,-1
121,-1
121,-1
121,-1
121,6
121,6
121,6
121,6
121,-1
121,-1
121,-1
121,-1
121,-1
121,1
121,-1
121,1
121,1
121,1
121,1
121,1
121,-1
121,1
122,-1
122,-1
122,6
122,6
122,6
122,-1
122,-1
122,-1
122,-1
122,-1
122,-1
122,-1
122,-1
122,-1
122,1
122,1
122,1
122,1
122,-1
122,1
122,1
122,1
122,-1
122,-1
123,-1
123,-1
123,-1
123,-1
123,-1
123,6
123,-1
123,-1
123,-1
123,-1
123,-1
123,-1
123,-1
123,-1
123,-1
123,-1
123,-1
123,-1
123,-1
123,-1
123,1
123,1
123,1
123,1
123,1
123,1
124,-1
124,-1
124,-1
124,6
124,-1
124,6
124,6
124,8
124,-1
124,-1
124,-1
124,8
124,8
124,8
124,8
124,8
124,8
124,8
124,8
124,-1
124,-1
124,-1
124,8
124,8
125,-1
125,-1
125,-1
125,-1
125,-1
125,8
125,8
125,8
125,8
125,8
125,-1
125,8
125,8
125,-1
125,-1
125,-1
126,-1
126,-1
126,6
126,-1
126,-1
126,8
126,8
126,8
126,8
126,8
126,8
126,-1
126,8
126,8
126,-1
126,-1
126,-1
126,-1
126,-1
127,-1
127,-1
127,-1
127,-1
127,-1
127,-1
127,8
127,-1
127,-1
127,8
127,-1
127,1
127,-1
127,-1
127,1
127,-1
127,-1
127,1
127,-1
127,1
128,4
128,6
128,6
128,6
128,6
128,8
128,8
128,8
128,1
128,-1
128,1
128,1
128,1
128,-1
129,-1
129,-1
129,-1
129,-1
129,-1
129,-1
129,-1
129,2
129,-1
129,2
129,-1
129,2
129,-1
129,2
129,-1
129,2
129,2
129,2
129,2
129,-1
129,-1
129,2
130,4
130,6
130,6
130,6
130,-1
130,-1
130,-1
130,-1
130,-1
130,-1
130,-1
130,-1
130,-1
130,8
130,-1
130,-1
130,-1
130,-1
130,-1
130,-1
130,-1
130,-1
130,-1
130,-1
130,-1
131,4
131,4
131,4
131,4
131,4
131,4
131,4
131,4
131,4
131,4
131,4
131,6
131,6
131,4
131,-1
131,-1
131,-1
131,-1
131,-1
131,8
131,-1
131,-1
131,8
131,-1
131,-1
131,8
131,-1
131,-1
131,8
131,-1
131,-1
131,-1
131,-1
131,-1
131,-1
131,-1
132,4
132,4
132,4
132,4
132,4
132,4
132,4
132,4
132,-1
132,-1
132,-1
132,-1
132,-1
132,-1
132,-1
132,-1
132,8
132,-1
132,-1
132,-1
132,-1
132,-1
132,-1
132,-1
132,-1
132,-1
132,-1
132,-1
132,-1
133,4
133,4
133,4
133,4
133,4
133,4
133,4
133,4
133,4
133,-1
133,-1
133,4
133,-1
133,-1
133,-1
133,-1
133,-1
133,-1
133,-1
133,8
133,8
133,-1
133,-1
133,-1
133,-1
133,-1
133,-1
133,-1
133,-1
133,-1
133,-1
134,4
134,4
134,4
134,4
134,4
134,4
134,4
134,4
134,4
134,4
134,-1
134,-1
134,4
134,-1
134,-1
134,-1
134,-1
134,-1
134,-1
134,-1
134,8
134,8
134,8
134,8
134,-1
134,-1
134,-1
134,8
134,-1
134,-1
135,-1
135,4
135,4
135,4
135,4
135,4
135,4
135,4
135,4
135,-1
135,4
135,-1
135,-1
135,-1
135,-1
135,8
135,8
135,8
135,8
135,-1
135,3
135,-1
135,-1
135,-1
135,-1
135,-1
135,-1
135,-1
136,4
136,4
136,4
136,4
136,4
136,-1
136,4
136,4
136,4
136,4
136,4
136,6
136,4
136,6
136,-1
136,-1
136,-1
136,-1
136,-1
136,-1
136,3
136,-1
136,-1
136,-1
136,-1
136,-1
136,-1
136,3
136,1
136,-1
136,1
136,-1
136,1
137,4
137,4
137,4
137,4
137,4
137,4
137,4
137,4
137,6
137,-1
137,4
137,-1
137,-1
137,-1
137,3
137,-1
137,-1
137,-1
137,3
137,1
137,-1
137,-1
137,-1
137,1
137,1
137,1
137,1
138,4
138,4
138,4
138,4
138,4
138,4
138,4
138,4
138,6
138,4
138,-1
138,-1
138,-1
138,-1
138,-1
138,-1
138,-1
138,-1
138,-1
138,-1
138,1
138,-1
138,-1
138,-1
138,-1
138,-1
138,-1
138,1
138,1
138,-1
138,1
138,1
139,4
139,4
139,-1
139,4
139,4
139,4
139,4
139,4
139,4
139,6
139,6
139,6
139,-1
139,-1
139,-1
139,-1
139,1
139,-1
139,-1
139,1
139,-1
139,-1
139,1
139,-1
139,-1
139,1
139,1
139,1
139,1
139,1
140,-1
140,2
140,-1
140,-1
140,-1
140,-1
140,-1
140,2
140,2
140,2
140,-1
140,2
140,-1
140,-1
140,-1
140,-1
140,-1
140,-1
140,-1
140,2
140,-1
140,2
140,-1
141,4
141,4
141,4
141,-1
141,-1
141,4
141,4
141,6
141,-1
141,6
141,-1
141,-1
141,-1
141,8
141,-1
141,-1
141,-1
141,8
141,1
141,1
141,-1
141,1
141,1
141,1
142,4
142,4
142,4
142,4
142,4
142,4
142,4
142,4
142,4
142,4
142,4
142,-1
142,-1
142,-1
142,-1
142,-1
142,-1
142,-1
142,1
142,1
142,-1
142,-1
142,-1
143,4
143,4
143,4
143,4
143,4
143,4
143,4
143,4
143,4
143,4
143,4
143,4
143,4
143,5
143,-1
143,5
143,-1
143,-1
143,-1
143,-1
143,5
143,-1
143,-1
143,-1
143,-1
143,-1
143,1
143,-1
143,3
143,-1
143,-1
143,1
144,4
144,4
144,4
144,4
144,4
144,4
144,-1
144,4
144,6
144,-1
144,-1
144,-1
144,-1
144,-1
144,-1
144,-1
144,-1
144,-1
144,-1
144,1
144,-1
144,1
144,1
144,1
144,1
144,1
144,1
144,1
144,1
145,4
145,4
145,4
145,4
145,4
145,4
145,6
145,6
145,6
145,-1
145,6
145,-1
145,-1
145,-1
145,-1
145,-1
145,-1
145,-1
145,-1
145,-1
145,-1
145,1
145,1
145,-1
145,-1
145,-1
145,1
145,-1
146,4
146,4
146,4
146,4
146,4
146,4
146,6
146,6
146,6
146,6
146,-1
146,6
146,-1
146,-1
146,-1
146,-1
146,-1
146,-1
146,-1
146,-1
146,-1
146,-1
146,-1
146,8
146,-1
146,-1
146,1
146,-1
146,-1
146,-1
146,1
146,1
146,1
146,1
146,-1
147,4
147,4
147,4
147,6
147,4
147,6
147,6
147,6
147,-1
147,-1
147,-1
147,-1
147,-1
147,-1
147,-1
147,-1
147,-1
147,-1
147,1
147,-1
147,-1
147,-1
147,1
147,1
147,-1
147,-1
147,1
147,-1
147,1
147,-1
147,1
148,4
148,4
148,4
148,6
148,4
148,4
148,4
148,4
148,6
148,6
148,6
148,-1
148,-1
148,6
148,-1
148,-1
148,-1
148,3
148,-1
148,-1
148,-1
148,-1
148,-1
148,-1
148,3
148,1
148,1
148,1
148,1
148,1
148,1
148,1
148,1
148,3
148,1
148,1
148,-1
148,1
149,6
149,6
149,6
149,-1
149,-1
149,-1
149,-1
149,-1
149,-1
149,-1
149,-1
149,-1
149,-1
149,-1
149,-1
149,1
149,1
149,1
149,1
149,1
149,1
149,1
149,1
149,1
149,1
149,1
149,1
149,1
149,1
149,1
150,-1
150,-1
150,-1
150,-1
150,-1
150,-1
150,-1
150,3
150,3
150,-1
150,-1
150,-1
150,-1
150,-1
150,-1
150,-1
150,3
150,1
150,-1
150,-1
150,-1
150,-1
150,-1
150,-1
150,-1
150,1
150,-1
150,-1
150,1
151,-1
151,9
151,4
151,-1
151,9
151,-1
151,-1
151,-1
151,-1
151,-1
151,-1
151,-1
151,-1
151,-1
151,-1
151,-1
152,-1
152,4
152,4
152,4
152,4
152,9
152,4
152,9
152,-1
152,-1
152,10
152,-1
152,-1
152,-1
152,-1
152,-1
152,-1
152,-1
152,-1
152,-1
152,-1
152,-1
152,-1
152,-1
152,-1
152,-1
152,-1
153,9
153,9
153,-1
153,-1
153,-1
153,-1
153,-1
153,-1
153,-1
153,-1
153,-1
153,-1
153,-1
153,-1
153,-1
153,-1
153,-1
153,-1
153,-1
153,-1
153,-1
153,-1
153,-1
154,-1
154,-1
154,9
154,-1
154,-1
154,-1
154,-1
154,-1
154,-1
154,-1
154,-1
154,-1
154,-1
154,-1
154,-1
154,-1
154,-1
154,-1
155,-1
155,-1
155,9
155,9
155,-1
155,-1
155,9
155,-1
155,-1
155,-1
155,-1
155,-1
155,-1
155,-1
155,-1
155,-1
155,-1
155,-1
155,-1
155,-1
156,9
156,9
156,1
156,-1
156,-1
156,-1
156,-1
156,-1
156,-1
156,-1
156,1
156,1
156,1
157,-1
157,9
157,9
157,-1
157,-1
157,10
157,-1
157,-1
157,-1
157,-1
157,-1
157,-1
157,10
157,-1
157,-1
157,-1
157,-1
157,-1
157,-1
157,-1
157,-1
157,-1
157,-1
158,-1
158,9
158,9
158,-1
158,-1
158,-1
158,-1
158,-1
158,-1
158,1
158,-1
158,-1
158,-1
158,-1
158,-1
158,-1
158,1
158,1
158,-1
158,1
158,1
158,1
158,1
159,9
159,9
159,-1
159,-1
159,-1
159,-1
159,-1
159,-1
159,-1
159,-1
159,-1
159,-1
159,-1
159,-1
159,-1
159,-1
159,-1
159,-1
159,-1
159,-1
159,-1
160,9
160,9
160,-1
160,-1
160,-1
160,10
160,-1
160,-1
160,-1
160,-1
160,-1
160,-1
160,-1
160,-1
160,-1
161,9
161,-1
161,9
161,-1
161,-1
161,-1
161,9
161,10
161,-1
161,-1
161,-1
161,-1
161,-1
161,-1
161,-1
161,-1
161,10
161,-1
161,-1
161,-1
161,-1
162,9
162,-1
162,9
162,-1
162,-1
162,-1
162,-1
162,-1
162,-1
162,-1
162,-1
162,-1
162,-1
162,-1
162,-1
163,4
163,4
163,-1
163,-1
163,-1
163,-1
163,9
163,-1
163,10
163,-1
163,-1
163,-1
163,-1
163,-1
163,-1
163,-1
163,-1
163,-1
163,-1
163,10
163,-1
163,-1
163,-1
164,9
164,11
164,11
164,-1
164,-1
164,9
164,-1
164,-1
164,-1
164,-1
164,-1
164,-1
164,-1
164,-1
164,-1
164,-1
164,-1
164,-1
165,9
165,11
165,9
165,-1
165,-1
165,-1
165,-1
165,-1
165,-1
165,-1
165,-1
165,-1
165,-1
165,-1
165,-1
165,-1
165,-1
165,-1
166,11
166,11
166,9
166,-1
166,-1
166,-1
166,-1
166,-1
166,-1
166,-1
166,-1
166,-1
166,-1
166,-1
166,-1
166,-1
166,-1
166,-1
166,-1
166,-1
166,-1
167,11
167,11
167,11
167,9
167,9
167,-1
167,-1
167,-1
167,-1
167,-1
167,-1
167,-1
167,-1
167,-1
167,-1
167,-1
167,-1
168,9
168,9
168,-1
168,-1
168,-1
168,-1
168,-1
168,-1
168,-1
168,-1
168,-1
168,-1
168,-1
168,-1
168,-1
168,-1
168,-1
168,10
168,-1
168,-1
168,-1
169,9
169,-1
169,-1
169,-1
169,-1
169,-1
169,9
169,-1
169,-1
169,-1
169,-1
169,-1
169,-1
169,-1
169,-1
169,-1
169,-1
170,9
170,-1
170,-1
170,9
170,-1
170,-1
170,-1
170,-1
170,-1
170,-1
170,-1
170,-1
170,-1
170,-1
170,-1
170,-1
170,-1
170,-1
170,-1
170,-1
170,-1
170,-1
171,-1
171,-1
171,9
171,-1
171,-1
171,-1
171,-1
171,-1
171,-1
171,-1
171,-1
171,-1
171,-1
171,-1
171,-1
171,-1
171,-1
171,-1
171,-1
171,-1
171,-1
171,-1
171,-1
171,-1
172,-1
172,9
172,-1
172,-1
172,9
172,-1
172,-1
172,-1
172,-1
172,-1
172,-1
172,-1
172,-1
172,-1
172,-1
172,-1
172,-1
172,-1
172,-1
172,-1
173,9
173,-1
173,9
173,-1
173,9
173,-1
173,-1
173,-1
173,-1
173,-1
173,-1
173,-1
173,-1
173,-1
174,4
174,4
174,4
174,4
174,9
174,-1
174,10
174,-1
174,-1
174,-1
174,-1
174,-1
174,-1
174,-1
174,10
174,-1
174,-1
174,-1
174,-1
175,9
175,9
175,10
175,-1
175,-1
175,-1
175,-1
175,-1
175,-1
175,-1
175,-1
175,-1
175,-1
176,-1
176,9
176,9
176,-1
176,-1
176,-1
176,-1
176,-1
176,-1
176,-1
176,-1
176,-1
176,-1
176,-1
177,-1
177,-1
177,-1
177,-1
177,9
177,10
177,10
177,-1
177,-1
177,-1
177,-1
177,-1
177,-1
177,-1
177,-1
177,-1
177,-1
177,-1
178,9
178,9
178,10
178,10
178,-1
178,-1
178,-1
178,10
178,-1
178,10
178,-1
178,-1
179,9
179,9
179,-1
179,10
179,-1
179,-1
179,10
179,-1
179,-1
179,-1
179,-1
179,-1
179,-1
180,9
180,-1
180,-1
180,9
180,10
180,10
180,-1
180,-1
180,-1
180,-1
180,-1
180,-1
180,-1
180,-1
180,-1
181,9
181,9
181,10
181,-1
181,9
181,-1
181,-1
181,10
181,-1
181,-1
181,-1
181,-1
181,-1
182,9
182,-1
182,10
182,-1
182,-1
182,-1
182,-1
182,-1
182,-1
182,-1
183,9
183,9
183,10
183,-1
183,-1
183,-1
183,-1
183,-1
183,-1
183,-1
183,-1
183,-1
183,-1
183,-1
183,-1
183,-1
183,-1
184,-1
184,9
184,10
184,10
184,-1
184,-1
184,-1
184,-1
184,-1
184,-1
184,-1
184,-1
184,-1
184,-1
185,-1
185,-1
185,4
185,4
185,-1
185,9
185,-1
185,-1
185,10
185,10
185,-1
185,-1
185,-1
185,-1
185,10
185,10
186,-1
186,9
186,9
186,10
186,10
186,-1
186,-1
186,-1
186,-1
186,-1
186,-1
186,-1
186,-1
186,-1
186,-1
187,9
187,9
187,-1
187,10
187,-1
187,-1
187,-1
187,-1
187,-1
187,-1
187,10
187,-1
187,-1
187,-1
187,-1
187,-1
187,-1
187,-1
187,-1
187,-1
187,-1
188,9
188,9
188,-1
188,-1
188,-1
188,-1
188,-1
188,-1
188,-1
188,-1
188,-1
188,-1
188,-1
188,-1
188,-1
188,-1
189,-1
189,9
189,9
189,10
189,-1
189,10
189,10
189,-1
189,-1
189,10
189,-1
189,-1
189,-1
189,-1
189,10
189,-1
189,-1
189,-1
189,-1
189,-1
189,-1
190,-1
190,9
190,9
190,10
190,-1
190,-1
190,-1
190,-1
190,-1
190,-1
190,-1
190,-1
190,-1
190,-1
190,-1
190,-1
190,-1
190,-1
191,9
191,9
191,10
191,-1
191,-1
191,10
191,-1
191,10
191,10
191,-1
191,-1
191,10
191,10
191,-1
191,-1
191,-1
192,9
192,9
192,-1
192,9
192,10
192,-1
192,-1
192,3
192,3
192,3
192,-1
192,3
192,3
192,3
192,3
192,-1
193,9
193,-1
193,-1
193,9
193,10
193,-1
193,-1
193,-1
193,-1
193,-1
193,10
193,-1
193,-1
193,-1
193,-1
193,-1
193,-1
193,-1
193,-1
193,-1
193,-1
194,9
194,-1
194,9
194,10
194,-1
194,-1
194,-1
194,-1
194,-1
194,-1
194,-1
194,-1
194,10
194,-1
194,-1
194,-1
194,-1
194,-1
194,-1
194,-1
194,-1
195,-1
195,-1
195,-1
195,-1
195,9
195,-1
195,10
195,10
195,-1
195,-1
195,-1
195,-1
195,-1
195,10
195,-1
195,10
195,-1
195,-1
195,-1
195,-1
195,-1
195,-1
195,-1
195,-1
196,4
196,4
196,-1
196,9
196,9
196,4
196,10
196,9
196,-1
196,-1
196,10
196,-1
196,-1
196,-1
196,-1
196,-1
196,-1
196,-1
196,-1
197,-1
197,-1
197,9
197,9
197,10
197,-1
197,-1
197,-1
197,-1
197,-1
197,-1
197,-1
197,-1
197,-1
197,-1
197,-1
197,-1
197,-1
197,-1
197,-1
197,-1
197,-1
198,11
198,9
198,9
198,10
198,-1
198,-1
198,-1
198,-1
198,-1
198,-1
198,-1
198,-1
198,-1
198,-1
198,-1
198,-1
199,9
199,11
199,11
199,10
199,10
199,-1
199,-1
199,-1
199,-1
199,10
199,-1
199,10
199,10
199,-1
199,-1
199,-1
199,-1
199,-1
199,-1
199,-1
199,-1
200,11
200,11
200,11
200,9
200,9
200,11
200,10
200,11
200,-1
200,-1
200,-1
200,-1
200,-1
200,-1
200,10
200,-1
200,-1
200,-1
200,-1
200,-1
201,-1
201,11
201,11
201,-1
201,9
201,9
201,11
201,-1
201,10
201,-1
201,11
201,-1
201,-1
201,10
201,-1
201,-1
201,-1
201,-1
201,-1
201,-1
201,-1
201,-1
201,-1
201,-1
201,-1
201,-1
201,-1
201,-1
202,11
202,9
202,-1
202,9
202,10
202,11
202,-1
202,-1
202,-1
202,-1
202,-1
202,-1
202,-1
202,-1
202,-1
202,-1
202,-1
202,-1
202,-1
202,-1
202,-1
203,-1
203,11
203,11
203,9
203,9
203,11
203,-1
203,11
203,-1
203,-1
203,-1
203,-1
203,-1
203,-1
203,-1
203,-1
203,-1
203,-1
203,-1
203,-1
204,11
204,11
204,-1
204,11
204,-1
204,-1
204,-1
204,-1
204,-1
204,-1
204,-1
204,-1
204,-1
204,-1
204,-1
205,11
205,11
205,9
205,-1
205,-1
205,11
205,-1
205,11
205,-1
205,-1
205,10
205,-1
205,-1
205,-1
205,-1
205,-1
205,-1
205,-1
205,-1
206,11
206,11
206,9
206,9
206,11
206,10
206,-1
206,11
206,-1
206,-1
206,10
206,-1
206,-1
206,-1
206,-1
206,-1
206,-1
206,-1
206,-1
206,-1
206,-1
206,-1
207,-1
207,9
207,9
207,-1
207,10
207,10
207,-1
207,-1
207,-1
207,-1
207,-1
207,-1
207,-1
207,10
207,10
208,11
208,11
208,-1
208,-1
208,10
208,11
208,-1
208,-1
208,-1
208,-1
208,-1
208,10
208,-1
208,-1
208,-1
208,-1
208,-1
208,-1
208,-1
208,-1
208,-1
208,-1
209,11
209,11
209,11
209,-1
209,-1
209,-1
209,-1
209,-1
209,-1
209,-1
209,-1
209,-1
209,-1
209,-1
209,-1
209,-1
210,-1
210,9
210,9
210,10
210,-1
210,-1
210,10
210,-1
210,10
210,-1
210,-1
210,-1
210,-1
210,-1
210,-1
210,-1
210,-1
210,-1
210,-1
211,11
211,11
211,-1
211,9
211,-1
211,-1
211,-1
211,11
211,-1
211,-1
211,-1
211,-1
211,-1
211,-1
211,-1
211,-1
211,-1
211,-1
211,-1
211,-1
211,-1
211,-1
211,-1
211,-1
212,11
212,11
212,11
212,-1
212,10
212,-1
212,-1
212,-1
212,-1
212,-1
212,-1
212,-1
212,-1
212,-1
212,-1
212,-1
212,10
212,-1
212,-1
212,-1
212,-1
212,-1
212,-1
212,-1
213,11
213,11
213,9
213,9
213,-1
213,-1
213,-1
213,-1
213,-1
213,-1
213,-1
213,-1
213,-1
213,-1
213,-1
213,-1
213,-1
213,-1
213,-1
213,-1
213,-1
214,11
214,11
214,-1
214,10
214,10
214,-1
214,-1
214,-1
214,-1
214,-1
214,-1
214,-1
214,-1
214,-1
214,-1
214,-1
214,-1
215,11
215,9
215,9
215,10
215,11
215,-1
215,-1
215,-1
215,-1
215,-1
215,-1
215,-1
215,-1
215,-1
215,-1
215,-1
215,-1
215,-1
215,-1
215,-1
216,11
216,11
216,9
216,-1
216,-1
216,10
216,-1
216,-1
216,-1
216,-1
216,-1
216,-1
216,-1
216,-1
216,-1
216,-1
216,-1
216,-1
216,-1
216,-1
217,11
217,11
217,9
217,-1
217,-1
217,-1
217,-1
217,10
217,-1
217,-1
217,-1
217,-1
217,-1
217,-1
217,-1
217,-1
217,-1
217,-1
217,-1
217,-1
217,-1
217,-1
217,-1
218,4
218,4
218,4
218,4
218,9
218,10
218,-1
218,-1
218,-1
218,-1
218,-1
218,-1
218,10
218,-1
218,-1
218,-1
218,-1
218,-1
218,-1
219,11
219,-1
219,-1
219,-1
219,10
219,-1
219,-1
219,-1
219,-1
219,-1
219,-1
219,-1
219,-1
219,-1
219,-1
219,-1
219,-1
219,-1
219,-1
219,-1
219,-1
219,-1
220,11
220,9
220,-1
220,-1
220,-1
220,9
220,10
220,-1
220,-1
220,-1
220,-1
220,-1
220,-1
220,-1
220,10
220,-1
220,-1
220,-1
221,11
221,11
221,11
221,9
221,-1
221,-1
221,11
221,-1
221,10
221,10
221,-1
221,-1
221,-1
221,-1
221,-1
221,-1
221,10
221,-1
221,-1
221,-1
221,-1
221,-1
221,-1
221,-1
222,-1
222,11
222,-1
222,11
222,-1
222,-1
222,-1
222,9
222,-1
222,9
222,-1
222,-1
222,-1
222,-1
222,-1
222,-1
222,-1
222,-1
222,-1
222,-1
222,-1
222,-1
222,-1
222,-1
223,11
223,11
223,9
223,11
223,10
223,-1
223,-1
223,11
223,11
223,-1
223,-1
223,-1
223,-1
223,-1
223,-1
223,10
223,-1
223,-1
223,-1
223,-1
223,-1
223,-1
223,-1
223,-1
223,-1
224,-1
224,11
224,9
224,-1
224,9
224,-1
224,-1
224,-1
224,10
224,-1
224,-1
224,-1
224,-1
224,-1
224,-1
224,-1
224,-1
224,-1
224,-1
224,-1
224,-1
224,-1
224,-1
224,-1
224,-1
224,-1
225,-1
225,9
225,11
225,-1
225,-1
225,10
225,10
225,-1
225,11
225,-1
225,-1
225,-1
225,-1
225,-1
225,-1
225,-1
225,-1
225,10
225,-1
225,-1
225,-1
225,-1
225,-1
225,-1
225,-1
226,9
226,11
226,-1
226,-1
226,10
226,-1
226,-1
226,-1
226,-1
226,-1
226,-1
226,-1
226,-1
226,-1
226,-1
226,-1
226,-1
226,-1
226,-1
226,-1
226,-1
226,-1
226,-1
226,-1
227,-1
227,11
227,9
227,9
227,-1
227,10
227,-1
227,-1
227,-1
227,-1
227,-1
227,-1
227,-1
227,-1
227,-1
227,-1
227,-1
227,-1
227,-1
227,-1
227,-1
228,11
228,11
228,-1
228,-1
228,-1
228,-1
228,-1
228,-1
228,-1
228,-1
228,-1
228,-1
228,-1
228,-1
228,-1
229,9
229,-1
229,-1
229,-1
229,9
229,10
229,-1
229,-1
229,-1
229,10
229,-1
229,10
229,-1
229,10
229,-1
229,-1
229,1
229,1
230,11
230,11
230,10
230,11
230,-1
230,-1
230,10
230,-1
230,-1
230,-1
230,-1
230,-1
230,-1
230,-1
230,-1
230,-1
230,-1
230,-1
230,-1
230,-1
231,11
231,11
231,9
231,9
231,11
231,-1
231,10
231,-1
231,-1
231,10
231,-1
231,-1
231,-1
231,-1
231,-1
231,-1
231,-1
231,-1
231,-1
231,-1
231,-1
231,-1
231,-1
231,-1
231,-1
232,11
232,-1
232,9
232,-1
232,-1
232,10
232,-1
232,-1
232,-1
232,-1
232,-1
232,-1
232,-1
232,-1
232,-1
232,-1
232,-1
232,-1
232,-1
232,-1
232,-1
232,-1
232,-1
232,-1
232,-1
233,11
233,-1
233,9
233,9
233,-1
233,-1
233,-1
233,-1
233,-1
233,-1
233,-1
233,-1
233,-1
233,-1
233,-1
233,-1
233,-1
233,-1
233,-1
233,-1
234,11
234,11
234,11
234,-1
234,-1
234,-1
234,-1
234,-1
234,-1
234,-1
234,-1
234,-1
234,-1
235,11
235,9
235,10
235,10
235,-1
235,-1
235,-1
235,-1
235,-1
235,-1
235,-1
235,-1
235,-1
235,-1
235,-1
235,-1
236,11
236,11
236,9
236,11
236,-1
236,10
236,-1
236,-1
236,11
236,-1
236,-1
236,-1
236,11
236,-1
236,-1
236,-1
236,10
236,10
236,-1
236,-1
236,-1
236,-1
237,11
237,9
237,-1
237,-1
237,-1
237,-1
237,-1
237,-1
237,-1
237,-1
237,-1
237,-1
237,-1
237,-1
237,-1
237,-1
237,-1
238,11
238,11
238,-1
238,-1
238,-1
238,11
238,-1
238,-1
238,-1
238,-1
238,-1
238,-1
238,-1
238,-1
238,-1
238,-1
238,-1
238,-1
238,-1
238,-1
238,-1
238,-1
238,-1
238,-1
238,-1
238,-1
239,9
239,4
239,4
239,-1
239,-1
239,-1
239,-1
239,-1
239,-1
239,-1
239,-1
239,-1
239,-1
239,-1
239,-1
239,-1
239,-1
240,-1
240,-1
240,-1
240,-1
240,-1
240,12
240,-1
240,-1
241,12
241,12
241,12
242,12
242,12
242,12
242,12
242,12
242,12
242,12
242,-1
242,12
242,12
242,12
243,-1
243,12
243,12
243,12
243,12
243,12
243,-1
243,-1
243,12
243,12
243,12
243,-1
243,12
243,12
243,-1
243,-1
243,12
244,12
244,12
244,12
244,12
244,12
244,12
244,12
244,-1
244,12
244,12
244,12
244,-1
244,-1
244,-1
244,12
244,12
244,12
244,12
244,-1
244,-1
244,12
244,-1
245,12
245,12
245,12
245,12
245,12
245,12
245,-1
245,-1
245,-1
245,-1
245,12
245,12
245,12
245,12
245,12
245,12
245,12
245,-1
245,-1
245,-1
245,-1
245,-1
246,12
246,12
246,12
246,12
246,12
246,12
246,12
246,12
246,12
246,12
246,12
246,-1
246,-1
246,-1
246,-1
246,-1
247,12
247,12
247,12
247,12
247,12
247,12
247,12
247,-1
247,12
247,-1
247,12
247,-1
247,12
247,12
247,-1
247,12
247,12
247,12
247,-1
247,12
247,12
248,12
248,12
248,12
248,12
248,12
248,12
248,12
248,12
248,12
248,12
248,12
248,12
248,12
248,12
248,-1
248,-1
249,12
249,12
249,12
249,-1
249,12
249,12
249,12
249,-1
249,12
249,-1
249,12
249,12
249,12
249,12
249,12
249,-1
249,12
249,-1
249,12
250,12
250,12
250,12
250,12
250,12
250,12
250,-1
